augmented_view_id,feature_id,feature_name,source_geometry_id,source_instance_id,source_image_file,augmentation_id,augmentation_type,rotation_deg,translation_x_px,translation_y_px,mirror,augmented_image_file,sha256
F02_SRC_018_V00,F02,large-radius drafted transition,F02_GEOM_018,F02_SRC_018,data/raw/cv20/images/2/classes/0/0008.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_018/F02_SRC_018_V00.png,f3831dbc0a4112cf37011e9f072b7623629e4026d9d9af327b5e1a1628aa5862
F02_SRC_018_V01,F02,large-radius drafted transition,F02_GEOM_018,F02_SRC_018,data/raw/cv20/images/2/classes/0/0008.png,AUG_01,rotation,35,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_018/F02_SRC_018_V01.png,7597bc908c2b673d3958ab616b5df97eac1197736c47c877ad334d189f9266a3
F02_SRC_018_V02,F02,large-radius drafted transition,F02_GEOM_018,F02_SRC_018,data/raw/cv20/images/2/classes/0/0008.png,AUG_02,translation,0,3,-2,no,data/processed/cv20_augmented/images/F02/F02_SRC_018/F02_SRC_018_V02.png,a06d318fa6ad81e82c0e23c358e891d2bb520d22591470bd6dd03aa4ebc6f7ed
F02_SRC_018_V03,F02,large-radius drafted transition,F02_GEOM_018,F02_SRC_018,data/raw/cv20/images/2/classes/0/0008.png,AUG_03,horizontal-mirror-rotation,20,0,0,horizontal,data/processed/cv20_augmented/images/F02/F02_SRC_018/F02_SRC_018_V03.png,f2f99256de6494cbd552d11740d4667564c731b5178ca2b119b8c4b4c28d7a2b
F02_SRC_019_V00,F02,large-radius drafted transition,F02_GEOM_019,F02_SRC_019,data/raw/cv20/images/2/classes/0/0009 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_019/F02_SRC_019_V00.png,a5990ac5626cb8143e8269d8bbf4370bf069688c3ff4f9393c5d61f7ca48845b
F02_SRC_019_V01,F02,large-radius drafted transition,F02_GEOM_019,F02_SRC_019,data/raw/cv20/images/2/classes/0/0009 (2).png,AUG_01,rotation,45,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_019/F02_SRC_019_V01.png,d980cdf41cc536fdc1ee95d784927cd8991b14fbdcaa92a2759d913bfdfd3380
F02_SRC_019_V02,F02,large-radius drafted transition,F02_GEOM_019,F02_SRC_019,data/raw/cv20/images/2/classes/0/0009 (2).png,AUG_02,translation,0,-3,-1,no,data/processed/cv20_augmented/images/F02/F02_SRC_019/F02_SRC_019_V02.png,be643320d5a6693405d7282f02d74f9f90c1031c64597abf44900aded46da021
F02_SRC_019_V03,F02,large-radius drafted transition,F02_GEOM_019,F02_SRC_019,data/raw/cv20/images/2/classes/0/0009 (2).png,AUG_03,horizontal-mirror-rotation,25,0,0,horizontal,data/processed/cv20_augmented/images/F02/F02_SRC_019/F02_SRC_019_V03.png,8fdab519f2431b59948621efa65de5faa132d2db4d0a1cdaefd5c8116785ecb3
F02_SRC_020_V00,F02,large-radius drafted transition,F02_GEOM_020,F02_SRC_020,data/raw/cv20/images/2/classes/0/0009.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_020/F02_SRC_020_V00.png,582d9c9a47ffd1884e07841cb9004be31dd6666935c874474ec267cfcc72e6ca
F02_SRC_020_V01,F02,large-radius drafted transition,F02_GEOM_020,F02_SRC_020,data/raw/cv20/images/2/classes/0/0009.png,AUG_01,rotation,10,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_020/F02_SRC_020_V01.png,3faa2af7d578eeaf80e24e247a554dea446ec4f5d0890e0e78642b32bc32fd44
F02_SRC_020_V02,F02,large-radius drafted transition,F02_GEOM_020,F02_SRC_020,data/raw/cv20/images/2/classes/0/0009.png,AUG_02,translation,0,-2,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_020/F02_SRC_020_V02.png,ff467e8596e1238d4e40cb7ad4a3cffcdfa7452c73f915ea434d162806f358b1
F02_SRC_020_V03,F02,large-radius drafted transition,F02_GEOM_020,F02_SRC_020,data/raw/cv20/images/2/classes/0/0009.png,AUG_03,horizontal-mirror-rotation,5,0,0,horizontal,data/processed/cv20_augmented/images/F02/F02_SRC_020/F02_SRC_020_V03.png,fec1ec97742661b3fdb983cda00a0c33efcde08a551456bbaae971011532255b
F02_SRC_021_V00,F02,large-radius drafted transition,F02_GEOM_021,F02_SRC_021,data/raw/cv20/images/2/classes/0/0010 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_021/F02_SRC_021_V00.png,ab55d8f3651c027f71a84a38daf452770b835174ab90cd5f11f1c863cf7fa854
F02_SRC_021_V01,F02,large-radius drafted transition,F02_GEOM_021,F02_SRC_021,data/raw/cv20/images/2/classes/0/0010 (2).png,AUG_01,rotation,20,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_021/F02_SRC_021_V01.png,5d0320c298b19de28c4d6eb5f0dfd19b2f0b27cc62eb1c493a25175ec915cc50
F02_SRC_021_V02,F02,large-radius drafted transition,F02_GEOM_021,F02_SRC_021,data/raw/cv20/images/2/classes/0/0010 (2).png,AUG_02,translation,0,-1,1,no,data/processed/cv20_augmented/images/F02/F02_SRC_021/F02_SRC_021_V02.png,480d6236c3d1f22713a967657d96f9b479e77b40745cb1b5939b0ab138277980
F02_SRC_021_V03,F02,large-radius drafted transition,F02_GEOM_021,F02_SRC_021,data/raw/cv20/images/2/classes/0/0010 (2).png,AUG_03,horizontal-mirror-rotation,10,0,0,horizontal,data/processed/cv20_augmented/images/F02/F02_SRC_021/F02_SRC_021_V03.png,ac83a8a115f0611a41c55717aa4e429e1f6ef4ff9ee5c354a2f36d1f7b384336
F02_SRC_022_V00,F02,large-radius drafted transition,F02_GEOM_022,F02_SRC_022,data/raw/cv20/images/2/classes/0/0010.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_022/F02_SRC_022_V00.png,b13967bd4b602462195e92207f03fea98c679a152ccb0b9109fe537e16e8921d
F02_SRC_022_V01,F02,large-radius drafted transition,F02_GEOM_022,F02_SRC_022,data/raw/cv20/images/2/classes/0/0010.png,AUG_01,rotation,30,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_022/F02_SRC_022_V01.png,4d19262467ee0299266d36de5acc8fca96d07b1d837017d5a0782a958feea71c
F02_SRC_022_V02,F02,large-radius drafted transition,F02_GEOM_022,F02_SRC_022,data/raw/cv20/images/2/classes/0/0010.png,AUG_02,translation,0,0,2,no,data/processed/cv20_augmented/images/F02/F02_SRC_022/F02_SRC_022_V02.png,d61f7a4ee2664b49faa3b305015e72356f4cd377f5eabb629bc31b83e635a897
F02_SRC_022_V03,F02,large-radius drafted transition,F02_GEOM_022,F02_SRC_022,data/raw/cv20/images/2/classes/0/0010.png,AUG_03,horizontal-mirror-rotation,15,0,0,horizontal,data/processed/cv20_augmented/images/F02/F02_SRC_022/F02_SRC_022_V03.png,29010379739c8a97ff39a24a646f900da148251c68b683ca9c63cb110ee3afb4
F02_SRC_023_V00,F02,large-radius drafted transition,F02_GEOM_023,F02_SRC_023,data/raw/cv20/images/2/classes/0/0011 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_023/F02_SRC_023_V00.png,134efaf3d7d0f7ee3c2e400560e217dc5f62293b1787825eaf4d972a48e5694c
F02_SRC_023_V01,F02,large-radius drafted transition,F02_GEOM_023,F02_SRC_023,data/raw/cv20/images/2/classes/0/0011 (2).png,AUG_01,rotation,40,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_023/F02_SRC_023_V01.png,dbbe611aed27a4394b89281c4ab0a07aa69af5c84c5210bc0a8c3cadc7dcd77c
F02_SRC_023_V02,F02,large-radius drafted transition,F02_GEOM_023,F02_SRC_023,data/raw/cv20/images/2/classes/0/0011 (2).png,AUG_02,translation,0,1,3,no,data/processed/cv20_augmented/images/F02/F02_SRC_023/F02_SRC_023_V02.png,bf5e36c129a67055c52bfae4329d8142b5941b5a77c4e77eadaef2154267817e
F02_SRC_023_V03,F02,large-radius drafted transition,F02_GEOM_023,F02_SRC_023,data/raw/cv20/images/2/classes/0/0011 (2).png,AUG_03,horizontal-mirror-rotation,20,0,0,horizontal,data/processed/cv20_augmented/images/F02/F02_SRC_023/F02_SRC_023_V03.png,ea4e88a19fb98c4841dbd45f8a5dfb204c611f6d5551034285c486d2c387f7da
F02_SRC_024_V00,F02,large-radius drafted transition,F02_GEOM_024,F02_SRC_024,data/raw/cv20/images/2/classes/0/0011.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_024/F02_SRC_024_V00.png,0821ddf93dee586633cf6280808d8b9cea9b8824cd96cc1283a1876a9e64655a
F02_SRC_024_V01,F02,large-radius drafted transition,F02_GEOM_024,F02_SRC_024,data/raw/cv20/images/2/classes/0/0011.png,AUG_01,rotation,5,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_024/F02_SRC_024_V01.png,90923800d413341a1c9e46375556ebab47e800c76a881572f4bbcaf13c106f14
F02_SRC_024_V02,F02,large-radius drafted transition,F02_GEOM_024,F02_SRC_024,data/raw/cv20/images/2/classes/0/0011.png,AUG_02,translation,0,2,-3,no,data/processed/cv20_augmented/images/F02/F02_SRC_024/F02_SRC_024_V02.png,3519f061b44e9ea35e0bb63e25adc7fb016c75de6278839fa76b39729f5483cf
F02_SRC_024_V03,F02,large-radius drafted transition,F02_GEOM_024,F02_SRC_024,data/raw/cv20/images/2/classes/0/0011.png,AUG_03,horizontal-mirror-rotation,25,0,0,horizontal,data/processed/cv20_augmented/images/F02/F02_SRC_024/F02_SRC_024_V03.png,00cc1638deeed29c6e39ceb68610183411edb6ed82ffc4b7040d5672e9cb0dcc
F02_SRC_025_V00,F02,large-radius drafted transition,F02_GEOM_025,F02_SRC_025,data/raw/cv20/images/2/classes/0/0012 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_025/F02_SRC_025_V00.png,3b987c902ce520f73c433f20104a2b1ea5e029e7863095227cd3f8328c06c9c6
F02_SRC_025_V01,F02,large-radius drafted transition,F02_GEOM_025,F02_SRC_025,data/raw/cv20/images/2/classes/0/0012 (2).png,AUG_01,rotation,15,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_025/F02_SRC_025_V01.png,ccdb984141d9b364593bf576da31050b2807793049e1b048b22bbf39bf1a32bf
F02_SRC_025_V02,F02,large-radius drafted transition,F02_GEOM_025,F02_SRC_025,data/raw/cv20/images/2/classes/0/0012 (2).png,AUG_02,translation,0,3,-2,no,data/processed/cv20_augmented/images/F02/F02_SRC_025/F02_SRC_025_V02.png,4f8e7c6f239d551daf6d9bae61c13a1c17b3aab3d6d3f0b786d6764362201611
F02_SRC_025_V03,F02,large-radius drafted transition,F02_GEOM_025,F02_SRC_025,data/raw/cv20/images/2/classes/0/0012 (2).png,AUG_03,horizontal-mirror-rotation,5,0,0,horizontal,data/processed/cv20_augmented/images/F02/F02_SRC_025/F02_SRC_025_V03.png,95eb659a2c0f4ad0795ea7b5172e14d4dfc007e2ed84cbd11de6a66716730a7f
F02_SRC_026_V00,F02,large-radius drafted transition,F02_GEOM_026,F02_SRC_026,data/raw/cv20/images/2/classes/0/0012.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_026/F02_SRC_026_V00.png,5dcb553b30a7fc216372f01ef04fba322ea98fe3165b1e82af308b330e28e105
F02_SRC_026_V01,F02,large-radius drafted transition,F02_GEOM_026,F02_SRC_026,data/raw/cv20/images/2/classes/0/0012.png,AUG_01,rotation,25,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_026/F02_SRC_026_V01.png,05cc644d03377d3f420681a138770dc3b1995e73cdbf165319f68e46a924bcdd
F02_SRC_026_V02,F02,large-radius drafted transition,F02_GEOM_026,F02_SRC_026,data/raw/cv20/images/2/classes/0/0012.png,AUG_02,translation,0,-3,-1,no,data/processed/cv20_augmented/images/F02/F02_SRC_026/F02_SRC_026_V02.png,07a71d72fc88da7aed3c4a86e63a0ac4ee1ec45acd95ea2868dc297df4037071
F02_SRC_026_V03,F02,large-radius drafted transition,F02_GEOM_026,F02_SRC_026,data/raw/cv20/images/2/classes/0/0012.png,AUG_03,horizontal-mirror-rotation,10,0,0,horizontal,data/processed/cv20_augmented/images/F02/F02_SRC_026/F02_SRC_026_V03.png,23efc67a97db4c555d4a279495a1a493e05cc67ec6de10ae3c8e44bae06b1df2
F02_SRC_027_V00,F02,large-radius drafted transition,F02_GEOM_027,F02_SRC_027,data/raw/cv20/images/2/classes/0/0013 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_027/F02_SRC_027_V00.png,08a4756d61bd81ea0781b946d4566dd3cc9bb7c83c51e715a04b20fff40bf6b8
F02_SRC_027_V01,F02,large-radius drafted transition,F02_GEOM_027,F02_SRC_027,data/raw/cv20/images/2/classes/0/0013 (2).png,AUG_01,rotation,35,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_027/F02_SRC_027_V01.png,398f17d762c3e476b0ef7f6126e01fe2e9afe1b2870c04879ecb72404dda8e5d
F02_SRC_027_V02,F02,large-radius drafted transition,F02_GEOM_027,F02_SRC_027,data/raw/cv20/images/2/classes/0/0013 (2).png,AUG_02,translation,0,-2,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_027/F02_SRC_027_V02.png,4646774e655caddd5798943c9c43b57dc0b26b6f0748ebb871ec057fe1cd6e7f
F02_SRC_027_V03,F02,large-radius drafted transition,F02_GEOM_027,F02_SRC_027,data/raw/cv20/images/2/classes/0/0013 (2).png,AUG_03,horizontal-mirror-rotation,15,0,0,horizontal,data/processed/cv20_augmented/images/F02/F02_SRC_027/F02_SRC_027_V03.png,ff757d27e18a2d8bcff9af0cb7b92ee9c8225adc4a2b2e45b597822169edc749
F02_SRC_028_V00,F02,large-radius drafted transition,F02_GEOM_028,F02_SRC_028,data/raw/cv20/images/2/classes/0/0013.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_028/F02_SRC_028_V00.png,5681e35fb102c9140287d275140626615c6568c4dac7a587905b5116103a6dc8
F02_SRC_028_V01,F02,large-radius drafted transition,F02_GEOM_028,F02_SRC_028,data/raw/cv20/images/2/classes/0/0013.png,AUG_01,rotation,45,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_028/F02_SRC_028_V01.png,ea5313fabbe7483eeb0615ef6881acaf243660e2ae830a5d45cb4b46eadb8819
F02_SRC_028_V02,F02,large-radius drafted transition,F02_GEOM_028,F02_SRC_028,data/raw/cv20/images/2/classes/0/0013.png,AUG_02,translation,0,-1,1,no,data/processed/cv20_augmented/images/F02/F02_SRC_028/F02_SRC_028_V02.png,583f043a075d555553cf7ca18f1c89aa0ee95b713a0ac1f7c6a93cf295a5300b
F02_SRC_028_V03,F02,large-radius drafted transition,F02_GEOM_028,F02_SRC_028,data/raw/cv20/images/2/classes/0/0013.png,AUG_03,horizontal-mirror-rotation,20,0,0,horizontal,data/processed/cv20_augmented/images/F02/F02_SRC_028/F02_SRC_028_V03.png,4007dee03aed122c7823df61bf4b13883ddaf111aab617658a1b8848af5dadff
F02_SRC_029_V00,F02,large-radius drafted transition,F02_GEOM_029,F02_SRC_029,data/raw/cv20/images/2/classes/0/0014 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_029/F02_SRC_029_V00.png,56ca685c444fed2aec92154012e708fc0c4b78bfa50e97778ae5642b65a66a10
F02_SRC_029_V01,F02,large-radius drafted transition,F02_GEOM_029,F02_SRC_029,data/raw/cv20/images/2/classes/0/0014 (2).png,AUG_01,rotation,10,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_029/F02_SRC_029_V01.png,d5b48ba24fee9df17c81f10b7d53dcebf1058f2ef1a58446af14a98998e9b6bb
F02_SRC_029_V02,F02,large-radius drafted transition,F02_GEOM_029,F02_SRC_029,data/raw/cv20/images/2/classes/0/0014 (2).png,AUG_02,translation,0,0,2,no,data/processed/cv20_augmented/images/F02/F02_SRC_029/F02_SRC_029_V02.png,92a6f4a7c885a2e46d5175f9f67b6906e700da52720c45bfaa55c507a92e06dd
F02_SRC_029_V03,F02,large-radius drafted transition,F02_GEOM_029,F02_SRC_029,data/raw/cv20/images/2/classes/0/0014 (2).png,AUG_03,horizontal-mirror-rotation,25,0,0,horizontal,data/processed/cv20_augmented/images/F02/F02_SRC_029/F02_SRC_029_V03.png,d383d59f5893f96f0d576df621ae1343dad43db16cc681e1692e8e134151a9c4
F02_SRC_030_V00,F02,large-radius drafted transition,F02_GEOM_030,F02_SRC_030,data/raw/cv20/images/2/classes/0/0014.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_030/F02_SRC_030_V00.png,1b05633e17ad70c71458f390d9c5d2a3d9d39af31daabc86930a266111937175
F02_SRC_030_V01,F02,large-radius drafted transition,F02_GEOM_030,F02_SRC_030,data/raw/cv20/images/2/classes/0/0014.png,AUG_01,rotation,20,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_030/F02_SRC_030_V01.png,dee26aaf57ef2c5b82e13f9bfefe297f0769192e50acc4bbd0899c249522730a
F02_SRC_030_V02,F02,large-radius drafted transition,F02_GEOM_030,F02_SRC_030,data/raw/cv20/images/2/classes/0/0014.png,AUG_02,translation,0,1,3,no,data/processed/cv20_augmented/images/F02/F02_SRC_030/F02_SRC_030_V02.png,500a7712f512008105572a094e509e28940557ae5a6c78580476435b73d4e943
F02_SRC_030_V03,F02,large-radius drafted transition,F02_GEOM_030,F02_SRC_030,data/raw/cv20/images/2/classes/0/0014.png,AUG_03,horizontal-mirror-rotation,5,0,0,horizontal,data/processed/cv20_augmented/images/F02/F02_SRC_030/F02_SRC_030_V03.png,774575df1ae9dbe63bd6fced285b189db070a26c5c3ec864c8b89107a0559f3f
F02_SRC_031_V00,F02,large-radius drafted transition,F02_GEOM_031,F02_SRC_031,data/raw/cv20/images/2/classes/0/0015 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_031/F02_SRC_031_V00.png,62e294c5c2f2ff4bb9607366eb7e6878ed0a360fdefd60d1bc509ee25d9a944a
F02_SRC_031_V01,F02,large-radius drafted transition,F02_GEOM_031,F02_SRC_031,data/raw/cv20/images/2/classes/0/0015 (2).png,AUG_01,rotation,30,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_031/F02_SRC_031_V01.png,bcbd04923ad2712ac95f0506cfcfd584848bf48ba093d72aed6609d85e020027
F02_SRC_031_V02,F02,large-radius drafted transition,F02_GEOM_031,F02_SRC_031,data/raw/cv20/images/2/classes/0/0015 (2).png,AUG_02,translation,0,2,-3,no,data/processed/cv20_augmented/images/F02/F02_SRC_031/F02_SRC_031_V02.png,545170be6e92a34196428cece186b4e8aaf483bc7812f6473bc05c5942e8ab7d
F02_SRC_031_V03,F02,large-radius drafted transition,F02_GEOM_031,F02_SRC_031,data/raw/cv20/images/2/classes/0/0015 (2).png,AUG_03,horizontal-mirror-rotation,10,0,0,horizontal,data/processed/cv20_augmented/images/F02/F02_SRC_031/F02_SRC_031_V03.png,1b7ab46712b9bb1e46ebc88eca088e8116f40e78af727f208db59235277b6db7
F02_SRC_032_V00,F02,large-radius drafted transition,F02_GEOM_032,F02_SRC_032,data/raw/cv20/images/2/classes/0/0015.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_032/F02_SRC_032_V00.png,20dbd3b64befcfd15979fa708073428def56da34667eab4cf6ae5d000a744169
F02_SRC_032_V01,F02,large-radius drafted transition,F02_GEOM_032,F02_SRC_032,data/raw/cv20/images/2/classes/0/0015.png,AUG_01,rotation,40,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_032/F02_SRC_032_V01.png,36f8789688856da939f4a52314753dbaf1db25fc3b12b67ca80798afb4cea72c
F02_SRC_032_V02,F02,large-radius drafted transition,F02_GEOM_032,F02_SRC_032,data/raw/cv20/images/2/classes/0/0015.png,AUG_02,translation,0,3,-2,no,data/processed/cv20_augmented/images/F02/F02_SRC_032/F02_SRC_032_V02.png,d2aa7595eb9fc591fe845ac30712685aec7a362aeb1480ed5ab0326c82d9a900
F02_SRC_032_V03,F02,large-radius drafted transition,F02_GEOM_032,F02_SRC_032,data/raw/cv20/images/2/classes/0/0015.png,AUG_03,horizontal-mirror-rotation,15,0,0,horizontal,data/processed/cv20_augmented/images/F02/F02_SRC_032/F02_SRC_032_V03.png,a8478b02c16e944c78b5eb2ddde8fd9b6c0bfc93eba65a5e55640052becc9a07
F02_SRC_033_V00,F02,large-radius drafted transition,F02_GEOM_033,F02_SRC_033,data/raw/cv20/images/2/classes/0/0016 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_033/F02_SRC_033_V00.png,aa36cfc8052161e6b6caa6f11a1dbea64492c4cd8ec8d7374f1508c639f98170
F02_SRC_033_V01,F02,large-radius drafted transition,F02_GEOM_033,F02_SRC_033,data/raw/cv20/images/2/classes/0/0016 (2).png,AUG_01,rotation,5,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_033/F02_SRC_033_V01.png,e2c4ebc745fbac6ec2c1ba7a3b3e9d399e0b4391bbc5e3bddbb423c5fcc23a41
F02_SRC_033_V02,F02,large-radius drafted transition,F02_GEOM_033,F02_SRC_033,data/raw/cv20/images/2/classes/0/0016 (2).png,AUG_02,translation,0,-3,-1,no,data/processed/cv20_augmented/images/F02/F02_SRC_033/F02_SRC_033_V02.png,460ebc82b7c4b47075bdfb2d0bd4a66fd4b0f8af07b9805c20fdaab784fc0139
F02_SRC_033_V03,F02,large-radius drafted transition,F02_GEOM_033,F02_SRC_033,data/raw/cv20/images/2/classes/0/0016 (2).png,AUG_03,horizontal-mirror-rotation,20,0,0,horizontal,data/processed/cv20_augmented/images/F02/F02_SRC_033/F02_SRC_033_V03.png,a61a603a0b728c91e851ee66393569886c1644ceb81b78f31a51ef0c2f163e43
F02_SRC_034_V00,F02,large-radius drafted transition,F02_GEOM_034,F02_SRC_034,data/raw/cv20/images/2/classes/0/0016.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_034/F02_SRC_034_V00.png,c325439f89fbbea67274cb767c2579cdce62954b084323052513962fe963b5ee
F02_SRC_034_V01,F02,large-radius drafted transition,F02_GEOM_034,F02_SRC_034,data/raw/cv20/images/2/classes/0/0016.png,AUG_01,rotation,15,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_034/F02_SRC_034_V01.png,d3fbc11a1a58ce022857d977714fbf280e34d3643c3d03070422e302881ad2b3
F02_SRC_034_V02,F02,large-radius drafted transition,F02_GEOM_034,F02_SRC_034,data/raw/cv20/images/2/classes/0/0016.png,AUG_02,translation,0,-2,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_034/F02_SRC_034_V02.png,63c3a6f8ccdc18d67403ac501444585475aed67a5f41acb57f20f0f8339ec806
F02_SRC_034_V03,F02,large-radius drafted transition,F02_GEOM_034,F02_SRC_034,data/raw/cv20/images/2/classes/0/0016.png,AUG_03,horizontal-mirror-rotation,25,0,0,horizontal,data/processed/cv20_augmented/images/F02/F02_SRC_034/F02_SRC_034_V03.png,d5c9b9fee69a12ec550c6de5cf05b7b5a5af3b2f15912fd9ce30acba7873a40e
F02_SRC_035_V00,F02,large-radius drafted transition,F02_GEOM_035,F02_SRC_035,data/raw/cv20/images/2/classes/0/0017 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_035/F02_SRC_035_V00.png,1b17d04bd28ea13677eda2108f5e554f68c4dfb4c4a54e925a0dd3fd4d53f6b9
F02_SRC_035_V01,F02,large-radius drafted transition,F02_GEOM_035,F02_SRC_035,data/raw/cv20/images/2/classes/0/0017 (2).png,AUG_01,rotation,25,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_035/F02_SRC_035_V01.png,3ca8f232290ddf3793f0314516e4295911d279a33b83ffd64dbcb9eab22c2258
F02_SRC_035_V02,F02,large-radius drafted transition,F02_GEOM_035,F02_SRC_035,data/raw/cv20/images/2/classes/0/0017 (2).png,AUG_02,translation,0,-1,1,no,data/processed/cv20_augmented/images/F02/F02_SRC_035/F02_SRC_035_V02.png,b7245a989be92505406c7b9c0096b50d4f851894f1358fc1bdcded70b3387f28
F02_SRC_035_V03,F02,large-radius drafted transition,F02_GEOM_035,F02_SRC_035,data/raw/cv20/images/2/classes/0/0017 (2).png,AUG_03,horizontal-mirror-rotation,5,0,0,horizontal,data/processed/cv20_augmented/images/F02/F02_SRC_035/F02_SRC_035_V03.png,e1a95090e87af988e8f3d7e31baccafc9b0f4cd57d0fe88cc89d59f4caf158da
F02_SRC_036_V00,F02,large-radius drafted transition,F02_GEOM_036,F02_SRC_036,data/raw/cv20/images/2/classes/0/0017.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F02/F02_SRC_036/F02_SRC_036_V00.png,085cbf2acaef0651b1e2ff9a82ebc589b4b3a50c7e8805b859257c0ed0bf3609
