sample_id,case_id,feature_id,source_geometry_id,source_instance_id,view_id,augmentation_id,instruction_id,split_id,image_file,cad_model_file,kg_file,prompt_template,retrieval_exclusion_key,is_from_heldout_validation_case,is_validation_representative_sample,validation_record_key
AI5K_00643,F02_CASE_029,F02,F02_GEOM_029,F02_SRC_029,F02_SRC_029_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F02/F02_SRC_029/F02_SRC_029_V02.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_029,0,0,
AI5K_00644,F02_CASE_029,F02,F02_GEOM_029,F02_SRC_029,F02_SRC_029_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F02/F02_SRC_029/F02_SRC_029_V03.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_029,0,0,
AI5K_00645,F02_CASE_029,F02,F02_GEOM_029,F02_SRC_029,F02_SRC_029_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F02/F02_SRC_029/F02_SRC_029_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_029,0,0,
AI5K_00646,F02_CASE_030,F02,F02_GEOM_030,F02_SRC_030,F02_SRC_030_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F02/F02_SRC_030/F02_SRC_030_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_030,0,0,
AI5K_00647,F02_CASE_030,F02,F02_GEOM_030,F02_SRC_030,F02_SRC_030_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F02/F02_SRC_030/F02_SRC_030_V01.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_030,0,0,
AI5K_00648,F02_CASE_030,F02,F02_GEOM_030,F02_SRC_030,F02_SRC_030_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F02/F02_SRC_030/F02_SRC_030_V02.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_030,0,0,
AI5K_00649,F02_CASE_030,F02,F02_GEOM_030,F02_SRC_030,F02_SRC_030_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F02/F02_SRC_030/F02_SRC_030_V03.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_030,0,0,
AI5K_00650,F02_CASE_030,F02,F02_GEOM_030,F02_SRC_030,F02_SRC_030_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F02/F02_SRC_030/F02_SRC_030_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_030,0,0,
AI5K_00651,F02_CASE_031,F02,F02_GEOM_031,F02_SRC_031,F02_SRC_031_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F02/F02_SRC_031/F02_SRC_031_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_031,0,0,
AI5K_00652,F02_CASE_031,F02,F02_GEOM_031,F02_SRC_031,F02_SRC_031_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F02/F02_SRC_031/F02_SRC_031_V01.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_031,0,0,
AI5K_00653,F02_CASE_031,F02,F02_GEOM_031,F02_SRC_031,F02_SRC_031_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F02/F02_SRC_031/F02_SRC_031_V02.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_031,0,0,
AI5K_00654,F02_CASE_031,F02,F02_GEOM_031,F02_SRC_031,F02_SRC_031_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F02/F02_SRC_031/F02_SRC_031_V03.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_031,0,0,
AI5K_00655,F02_CASE_031,F02,F02_GEOM_031,F02_SRC_031,F02_SRC_031_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F02/F02_SRC_031/F02_SRC_031_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_031,0,0,
AI5K_00656,F02_CASE_032,F02,F02_GEOM_032,F02_SRC_032,F02_SRC_032_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F02/F02_SRC_032/F02_SRC_032_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_032,0,0,
AI5K_00657,F02_CASE_032,F02,F02_GEOM_032,F02_SRC_032,F02_SRC_032_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F02/F02_SRC_032/F02_SRC_032_V01.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_032,0,0,
AI5K_00658,F02_CASE_032,F02,F02_GEOM_032,F02_SRC_032,F02_SRC_032_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F02/F02_SRC_032/F02_SRC_032_V02.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_032,0,0,
AI5K_00659,F02_CASE_032,F02,F02_GEOM_032,F02_SRC_032,F02_SRC_032_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F02/F02_SRC_032/F02_SRC_032_V03.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_032,0,0,
AI5K_00660,F02_CASE_032,F02,F02_GEOM_032,F02_SRC_032,F02_SRC_032_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F02/F02_SRC_032/F02_SRC_032_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_032,0,0,
AI5K_00661,F02_CASE_033,F02,F02_GEOM_033,F02_SRC_033,F02_SRC_033_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F02/F02_SRC_033/F02_SRC_033_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_033,0,0,
AI5K_00662,F02_CASE_033,F02,F02_GEOM_033,F02_SRC_033,F02_SRC_033_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F02/F02_SRC_033/F02_SRC_033_V01.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_033,0,0,
AI5K_00663,F02_CASE_033,F02,F02_GEOM_033,F02_SRC_033,F02_SRC_033_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F02/F02_SRC_033/F02_SRC_033_V02.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_033,0,0,
AI5K_00664,F02_CASE_033,F02,F02_GEOM_033,F02_SRC_033,F02_SRC_033_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F02/F02_SRC_033/F02_SRC_033_V03.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_033,0,0,
AI5K_00665,F02_CASE_033,F02,F02_GEOM_033,F02_SRC_033,F02_SRC_033_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F02/F02_SRC_033/F02_SRC_033_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_033,0,0,
AI5K_00666,F02_CASE_034,F02,F02_GEOM_034,F02_SRC_034,F02_SRC_034_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F02/F02_SRC_034/F02_SRC_034_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_034,0,0,
AI5K_00667,F02_CASE_034,F02,F02_GEOM_034,F02_SRC_034,F02_SRC_034_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F02/F02_SRC_034/F02_SRC_034_V01.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_034,0,0,
AI5K_00668,F02_CASE_034,F02,F02_GEOM_034,F02_SRC_034,F02_SRC_034_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F02/F02_SRC_034/F02_SRC_034_V02.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_034,0,0,
AI5K_00669,F02_CASE_034,F02,F02_GEOM_034,F02_SRC_034,F02_SRC_034_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F02/F02_SRC_034/F02_SRC_034_V03.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_034,0,0,
AI5K_00670,F02_CASE_034,F02,F02_GEOM_034,F02_SRC_034,F02_SRC_034_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F02/F02_SRC_034/F02_SRC_034_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_034,0,0,
AI5K_00671,F02_CASE_035,F02,F02_GEOM_035,F02_SRC_035,F02_SRC_035_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F02/F02_SRC_035/F02_SRC_035_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_035,0,0,
AI5K_00672,F02_CASE_035,F02,F02_GEOM_035,F02_SRC_035,F02_SRC_035_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F02/F02_SRC_035/F02_SRC_035_V01.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_035,0,0,
AI5K_00673,F02_CASE_035,F02,F02_GEOM_035,F02_SRC_035,F02_SRC_035_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F02/F02_SRC_035/F02_SRC_035_V02.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_035,0,0,
AI5K_00674,F02_CASE_035,F02,F02_GEOM_035,F02_SRC_035,F02_SRC_035_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F02/F02_SRC_035/F02_SRC_035_V03.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_035,0,0,
AI5K_00675,F02_CASE_035,F02,F02_GEOM_035,F02_SRC_035,F02_SRC_035_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F02/F02_SRC_035/F02_SRC_035_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_035,0,0,
AI5K_00676,F02_CASE_036,F02,F02_GEOM_036,F02_SRC_036,F02_SRC_036_V00,AUG_00,GEO,validation,data/processed/cv20_augmented/images/F02/F02_SRC_036/F02_SRC_036_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_036,0,0,
AI5K_00677,F02_CASE_036,F02,F02_GEOM_036,F02_SRC_036,F02_SRC_036_V01,AUG_01,PLAN,validation,data/processed/cv20_augmented/images/F02/F02_SRC_036/F02_SRC_036_V01.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_036,0,0,
AI5K_00678,F02_CASE_036,F02,F02_GEOM_036,F02_SRC_036,F02_SRC_036_V02,AUG_02,RISK,validation,data/processed/cv20_augmented/images/F02/F02_SRC_036/F02_SRC_036_V02.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_036,0,0,
AI5K_00679,F02_CASE_036,F02,F02_GEOM_036,F02_SRC_036,F02_SRC_036_V03,AUG_03,VERIFY,validation,data/processed/cv20_augmented/images/F02/F02_SRC_036/F02_SRC_036_V03.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_036,0,0,
AI5K_00680,F02_CASE_036,F02,F02_GEOM_036,F02_SRC_036,F02_SRC_036_V00,AUG_00,RESOURCE,validation,data/processed/cv20_augmented/images/F02/F02_SRC_036/F02_SRC_036_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_036,0,0,
AI5K_00681,F02_CASE_037,F02,F02_GEOM_037,F02_SRC_037,F02_SRC_037_V00,AUG_00,GEO,validation,data/processed/cv20_augmented/images/F02/F02_SRC_037/F02_SRC_037_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_037,0,0,
AI5K_00682,F02_CASE_037,F02,F02_GEOM_037,F02_SRC_037,F02_SRC_037_V01,AUG_01,PLAN,validation,data/processed/cv20_augmented/images/F02/F02_SRC_037/F02_SRC_037_V01.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_037,0,0,
AI5K_00683,F02_CASE_037,F02,F02_GEOM_037,F02_SRC_037,F02_SRC_037_V02,AUG_02,RISK,validation,data/processed/cv20_augmented/images/F02/F02_SRC_037/F02_SRC_037_V02.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_037,0,0,
AI5K_00684,F02_CASE_037,F02,F02_GEOM_037,F02_SRC_037,F02_SRC_037_V03,AUG_03,VERIFY,validation,data/processed/cv20_augmented/images/F02/F02_SRC_037/F02_SRC_037_V03.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_037,0,0,
AI5K_00685,F02_CASE_037,F02,F02_GEOM_037,F02_SRC_037,F02_SRC_037_V00,AUG_00,RESOURCE,validation,data/processed/cv20_augmented/images/F02/F02_SRC_037/F02_SRC_037_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_037,0,0,
AI5K_00686,F02_CASE_038,F02,F02_GEOM_038,F02_SRC_038,F02_SRC_038_V00,AUG_00,GEO,validation,data/processed/cv20_augmented/images/F02/F02_SRC_038/F02_SRC_038_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_038,0,0,
AI5K_00687,F02_CASE_038,F02,F02_GEOM_038,F02_SRC_038,F02_SRC_038_V01,AUG_01,PLAN,validation,data/processed/cv20_augmented/images/F02/F02_SRC_038/F02_SRC_038_V01.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_038,0,0,
AI5K_00688,F02_CASE_038,F02,F02_GEOM_038,F02_SRC_038,F02_SRC_038_V02,AUG_02,RISK,validation,data/processed/cv20_augmented/images/F02/F02_SRC_038/F02_SRC_038_V02.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_038,0,0,
AI5K_00689,F02_CASE_038,F02,F02_GEOM_038,F02_SRC_038,F02_SRC_038_V03,AUG_03,VERIFY,validation,data/processed/cv20_augmented/images/F02/F02_SRC_038/F02_SRC_038_V03.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_038,0,0,
AI5K_00690,F02_CASE_038,F02,F02_GEOM_038,F02_SRC_038,F02_SRC_038_V00,AUG_00,RESOURCE,validation,data/processed/cv20_augmented/images/F02/F02_SRC_038/F02_SRC_038_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_038,0,0,
AI5K_00691,F02_CASE_039,F02,F02_GEOM_039,F02_SRC_039,F02_SRC_039_V00,AUG_00,GEO,validation,data/processed/cv20_augmented/images/F02/F02_SRC_039/F02_SRC_039_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_039,0,0,
AI5K_00692,F02_CASE_039,F02,F02_GEOM_039,F02_SRC_039,F02_SRC_039_V01,AUG_01,PLAN,validation,data/processed/cv20_augmented/images/F02/F02_SRC_039/F02_SRC_039_V01.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_039,0,0,
AI5K_00693,F02_CASE_039,F02,F02_GEOM_039,F02_SRC_039,F02_SRC_039_V02,AUG_02,RISK,validation,data/processed/cv20_augmented/images/F02/F02_SRC_039/F02_SRC_039_V02.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_039,0,0,
AI5K_00694,F02_CASE_039,F02,F02_GEOM_039,F02_SRC_039,F02_SRC_039_V03,AUG_03,VERIFY,validation,data/processed/cv20_augmented/images/F02/F02_SRC_039/F02_SRC_039_V03.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_039,0,0,
AI5K_00695,F02_CASE_039,F02,F02_GEOM_039,F02_SRC_039,F02_SRC_039_V00,AUG_00,RESOURCE,validation,data/processed/cv20_augmented/images/F02/F02_SRC_039/F02_SRC_039_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_039,0,0,
AI5K_00696,F02_CASE_040,F02,F02_GEOM_040,F02_SRC_040,F02_SRC_040_V00,AUG_00,GEO,validation,data/processed/cv20_augmented/images/F02/F02_SRC_040/F02_SRC_040_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_040,0,0,
AI5K_00697,F02_CASE_040,F02,F02_GEOM_040,F02_SRC_040,F02_SRC_040_V01,AUG_01,PLAN,validation,data/processed/cv20_augmented/images/F02/F02_SRC_040/F02_SRC_040_V01.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_040,0,0,
AI5K_00698,F02_CASE_040,F02,F02_GEOM_040,F02_SRC_040,F02_SRC_040_V02,AUG_02,RISK,validation,data/processed/cv20_augmented/images/F02/F02_SRC_040/F02_SRC_040_V02.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_040,0,0,
AI5K_00699,F02_CASE_040,F02,F02_GEOM_040,F02_SRC_040,F02_SRC_040_V03,AUG_03,VERIFY,validation,data/processed/cv20_augmented/images/F02/F02_SRC_040/F02_SRC_040_V03.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_040,0,0,
AI5K_00700,F02_CASE_040,F02,F02_GEOM_040,F02_SRC_040,F02_SRC_040_V00,AUG_00,RESOURCE,validation,data/processed/cv20_augmented/images/F02/F02_SRC_040/F02_SRC_040_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_040,0,0,
AI5K_00701,F02_CASE_041,F02,F02_GEOM_041,F02_SRC_041,F02_SRC_041_V00,AUG_00,GEO,validation,data/processed/cv20_augmented/images/F02/F02_SRC_041/F02_SRC_041_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_041,0,0,
AI5K_00702,F02_CASE_041,F02,F02_GEOM_041,F02_SRC_041,F02_SRC_041_V01,AUG_01,PLAN,validation,data/processed/cv20_augmented/images/F02/F02_SRC_041/F02_SRC_041_V01.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_041,0,0,
AI5K_00703,F02_CASE_041,F02,F02_GEOM_041,F02_SRC_041,F02_SRC_041_V02,AUG_02,RISK,validation,data/processed/cv20_augmented/images/F02/F02_SRC_041/F02_SRC_041_V02.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_041,0,0,
AI5K_00704,F02_CASE_041,F02,F02_GEOM_041,F02_SRC_041,F02_SRC_041_V03,AUG_03,VERIFY,validation,data/processed/cv20_augmented/images/F02/F02_SRC_041/F02_SRC_041_V03.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_041,0,0,
AI5K_00705,F02_CASE_041,F02,F02_GEOM_041,F02_SRC_041,F02_SRC_041_V00,AUG_00,RESOURCE,validation,data/processed/cv20_augmented/images/F02/F02_SRC_041/F02_SRC_041_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_041,0,0,
AI5K_00706,F02_CASE_042,F02,F02_GEOM_042,F02_SRC_042,F02_SRC_042_V00,AUG_00,GEO,validation,data/processed/cv20_augmented/images/F02/F02_SRC_042/F02_SRC_042_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_042,0,0,
AI5K_00707,F02_CASE_042,F02,F02_GEOM_042,F02_SRC_042,F02_SRC_042_V01,AUG_01,PLAN,validation,data/processed/cv20_augmented/images/F02/F02_SRC_042/F02_SRC_042_V01.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_042,0,0,
AI5K_00708,F02_CASE_042,F02,F02_GEOM_042,F02_SRC_042,F02_SRC_042_V02,AUG_02,RISK,validation,data/processed/cv20_augmented/images/F02/F02_SRC_042/F02_SRC_042_V02.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_042,0,0,
AI5K_00709,F02_CASE_042,F02,F02_GEOM_042,F02_SRC_042,F02_SRC_042_V03,AUG_03,VERIFY,validation,data/processed/cv20_augmented/images/F02/F02_SRC_042/F02_SRC_042_V03.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_042,0,0,
AI5K_00710,F02_CASE_042,F02,F02_GEOM_042,F02_SRC_042,F02_SRC_042_V00,AUG_00,RESOURCE,validation,data/processed/cv20_augmented/images/F02/F02_SRC_042/F02_SRC_042_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_042,0,0,
AI5K_00711,F02_CASE_043,F02,F02_GEOM_043,F02_SRC_043,F02_SRC_043_V00,AUG_00,GEO,validation,data/processed/cv20_augmented/images/F02/F02_SRC_043/F02_SRC_043_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_043,0,0,
AI5K_00712,F02_CASE_043,F02,F02_GEOM_043,F02_SRC_043,F02_SRC_043_V01,AUG_01,PLAN,validation,data/processed/cv20_augmented/images/F02/F02_SRC_043/F02_SRC_043_V01.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_043,0,0,
AI5K_00713,F02_CASE_043,F02,F02_GEOM_043,F02_SRC_043,F02_SRC_043_V02,AUG_02,RISK,validation,data/processed/cv20_augmented/images/F02/F02_SRC_043/F02_SRC_043_V02.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_043,0,0,
AI5K_00714,F02_CASE_043,F02,F02_GEOM_043,F02_SRC_043,F02_SRC_043_V03,AUG_03,VERIFY,validation,data/processed/cv20_augmented/images/F02/F02_SRC_043/F02_SRC_043_V03.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_043,0,0,
AI5K_00715,F02_CASE_043,F02,F02_GEOM_043,F02_SRC_043,F02_SRC_043_V00,AUG_00,RESOURCE,validation,data/processed/cv20_augmented/images/F02/F02_SRC_043/F02_SRC_043_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_043,0,0,
AI5K_00716,F02_C01,F02,F02_GEOM_044,F02_SRC_044,F02_SRC_044_V00,AUG_00,GEO,test,data/processed/cv20_augmented/images/F02/F02_SRC_044/F02_SRC_044_V00.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_044,1,1,F02_C01
AI5K_00717,F02_C01,F02,F02_GEOM_044,F02_SRC_044,F02_SRC_044_V01,AUG_01,PLAN,test,data/processed/cv20_augmented/images/F02/F02_SRC_044/F02_SRC_044_V01.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_044,1,0,F02_C01
AI5K_00718,F02_C01,F02,F02_GEOM_044,F02_SRC_044,F02_SRC_044_V02,AUG_02,RISK,test,data/processed/cv20_augmented/images/F02/F02_SRC_044/F02_SRC_044_V02.png,data/raw/cv20/cad_xt/2.x_t,data/raw/aero_mpkg/json/F02.json,data/processed/process_planning_prompt_v1.txt,F02_SRC_044,1,0,F02_C01
