case_id,feature_id,case_index,plan_id,expert_id,method,tool_suitability_1_5,route_rationality_1_5,parameter_safety_1_5,manufacturability_1_5,engineering_usability_1_5,overall_expert_score,hard_veto,veto_reason,comments
F10_05,F10,5,F10_05_P04,E1,KGMCF (Ours),4,4,4,5,4,4.2,No,,Acceptable plan with only minor tuning required.
F10_05,F10,5,F10_05_P04,E2,KGMCF (Ours),5,4,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F10_05,F10,5,F10_05_P04,E3,KGMCF (Ours),4,4,4,5,4,4.2,No,,Acceptable plan with only minor tuning required.
F11_01,F11,1,F11_01_P04,E1,KGMCF (Ours),4,5,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F11_01,F11,1,F11_01_P04,E2,KGMCF (Ours),4,5,5,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F11_01,F11,1,F11_01_P04,E3,KGMCF (Ours),4,5,5,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F11_02,F11,2,F11_02_P04,E1,KGMCF (Ours),4,4,3,3,3,3.4,No,,Requires modification before shop-floor use.
F11_02,F11,2,F11_02_P04,E2,KGMCF (Ours),3,4,2,4,3,3.2,No,,Requires modification before shop-floor use.
F11_02,F11,2,F11_02_P04,E3,KGMCF (Ours),4,3,4,3,4,3.6,No,,Requires modification before shop-floor use.
F11_03,F11,3,F11_03_P04,E1,KGMCF (Ours),5,5,4,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F11_03,F11,3,F11_03_P04,E2,KGMCF (Ours),4,4,5,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F11_03,F11,3,F11_03_P04,E3,KGMCF (Ours),5,5,4,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F11_04,F11,4,F11_04_P04,E1,KGMCF (Ours),5,4,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F11_04,F11,4,F11_04_P04,E2,KGMCF (Ours),5,5,4,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F11_04,F11,4,F11_04_P04,E3,KGMCF (Ours),5,5,5,4,5,4.8,No,,Acceptable plan with only minor tuning required.
F11_05,F11,5,F11_05_P04,E1,KGMCF (Ours),5,4,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F11_05,F11,5,F11_05_P04,E2,KGMCF (Ours),4,5,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F11_05,F11,5,F11_05_P04,E3,KGMCF (Ours),5,5,4,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F12_01,F12,1,F12_01_P04,E1,KGMCF (Ours),5,5,4,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F12_01,F12,1,F12_01_P04,E2,KGMCF (Ours),4,4,4,5,4,4.2,No,,Acceptable plan with only minor tuning required.
F12_01,F12,1,F12_01_P04,E3,KGMCF (Ours),4,4,4,4,4,4,No,,Acceptable plan with only minor tuning required.
F12_02,F12,2,F12_02_P04,E1,KGMCF (Ours),4,4,5,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F12_02,F12,2,F12_02_P04,E2,KGMCF (Ours),5,5,4,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F12_02,F12,2,F12_02_P04,E3,KGMCF (Ours),5,4,5,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F12_03,F12,3,F12_03_P04,E1,KGMCF (Ours),4,3,4,4,3,3.6,No,,Requires modification before shop-floor use.
F12_03,F12,3,F12_03_P04,E2,KGMCF (Ours),4,4,4,4,4,4,No,,Requires modification before shop-floor use.
F12_03,F12,3,F12_03_P04,E3,KGMCF (Ours),4,4,3,5,4,4,No,,Requires modification before shop-floor use.
F12_04,F12,4,F12_04_P04,E1,KGMCF (Ours),5,4,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F12_04,F12,4,F12_04_P04,E2,KGMCF (Ours),4,4,4,4,4,4,No,,Acceptable plan with only minor tuning required.
F12_04,F12,4,F12_04_P04,E3,KGMCF (Ours),4,4,5,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F12_05,F12,5,F12_05_P04,E1,KGMCF (Ours),4,4,3,3,4,3.6,No,,Requires modification before shop-floor use.
F12_05,F12,5,F12_05_P04,E2,KGMCF (Ours),3,3,5,3,4,3.6,No,,Requires modification before shop-floor use.
F12_05,F12,5,F12_05_P04,E3,KGMCF (Ours),4,5,3,3,5,4,No,,Requires modification before shop-floor use.
F13_01,F13,1,F13_01_P04,E1,KGMCF (Ours),5,4,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F13_01,F13,1,F13_01_P04,E2,KGMCF (Ours),4,4,5,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F13_01,F13,1,F13_01_P04,E3,KGMCF (Ours),5,4,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F13_02,F13,2,F13_02_P04,E1,KGMCF (Ours),4,5,5,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F13_02,F13,2,F13_02_P04,E2,KGMCF (Ours),4,5,5,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F13_02,F13,2,F13_02_P04,E3,KGMCF (Ours),4,5,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F13_03,F13,3,F13_03_P04,E1,KGMCF (Ours),4,4,4,5,5,4.4,No,,Requires modification before shop-floor use.
F13_03,F13,3,F13_03_P04,E2,KGMCF (Ours),3,4,3,3,4,3.4,No,,Requires modification before shop-floor use.
F13_03,F13,3,F13_03_P04,E3,KGMCF (Ours),4,4,4,3,3,3.6,No,,Requires modification before shop-floor use.
F13_04,F13,4,F13_04_P04,E1,KGMCF (Ours),4,4,4,4,4,4,No,,Acceptable plan with only minor tuning required.
F13_04,F13,4,F13_04_P04,E2,KGMCF (Ours),5,5,4,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F13_04,F13,4,F13_04_P04,E3,KGMCF (Ours),5,5,4,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F13_05,F13,5,F13_05_P04,E1,KGMCF (Ours),4,5,4,3,4,4,No,,Requires modification before shop-floor use.
F13_05,F13,5,F13_05_P04,E2,KGMCF (Ours),4,4,3,4,5,4,No,,Requires modification before shop-floor use.
F13_05,F13,5,F13_05_P04,E3,KGMCF (Ours),5,3,3,4,3,3.6,No,,Requires modification before shop-floor use.
F14_01,F14,1,F14_01_P04,E1,KGMCF (Ours),5,4,5,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F14_01,F14,1,F14_01_P04,E2,KGMCF (Ours),5,4,5,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F14_01,F14,1,F14_01_P04,E3,KGMCF (Ours),5,5,4,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F14_02,F14,2,F14_02_P04,E1,KGMCF (Ours),4,4,4,5,5,4.4,No,,Acceptable plan with only minor tuning required.
F14_02,F14,2,F14_02_P04,E2,KGMCF (Ours),4,4,5,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F14_02,F14,2,F14_02_P04,E3,KGMCF (Ours),4,4,4,4,4,4,No,,Acceptable plan with only minor tuning required.
F14_03,F14,3,F14_03_P04,E1,KGMCF (Ours),5,5,5,5,5,5,No,,Acceptable plan with only minor tuning required.
F14_03,F14,3,F14_03_P04,E2,KGMCF (Ours),5,4,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F14_03,F14,3,F14_03_P04,E3,KGMCF (Ours),5,4,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F14_04,F14,4,F14_04_P04,E1,KGMCF (Ours),4,5,5,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F14_04,F14,4,F14_04_P04,E2,KGMCF (Ours),5,5,4,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F14_04,F14,4,F14_04_P04,E3,KGMCF (Ours),5,5,5,5,5,5,No,,Acceptable plan with only minor tuning required.
F14_05,F14,5,F14_05_P04,E1,KGMCF (Ours),5,5,5,4,5,4.8,No,,Acceptable plan with only minor tuning required.
F14_05,F14,5,F14_05_P04,E2,KGMCF (Ours),5,4,5,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F14_05,F14,5,F14_05_P04,E3,KGMCF (Ours),4,5,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F15_01,F15,1,F15_01_P04,E1,KGMCF (Ours),4,5,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F15_01,F15,1,F15_01_P04,E2,KGMCF (Ours),5,4,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F15_01,F15,1,F15_01_P04,E3,KGMCF (Ours),5,5,4,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F15_02,F15,2,F15_02_P04,E1,KGMCF (Ours),4,5,4,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F15_02,F15,2,F15_02_P04,E2,KGMCF (Ours),5,4,4,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F15_02,F15,2,F15_02_P04,E3,KGMCF (Ours),5,4,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F15_03,F15,3,F15_03_P04,E1,KGMCF (Ours),4,4,4,5,4,4.2,No,,Acceptable plan with only minor tuning required.
F15_03,F15,3,F15_03_P04,E2,KGMCF (Ours),4,4,4,5,5,4.4,No,,Acceptable plan with only minor tuning required.
F15_03,F15,3,F15_03_P04,E3,KGMCF (Ours),5,5,5,4,5,4.8,No,,Acceptable plan with only minor tuning required.
F15_04,F15,4,F15_04_P04,E1,KGMCF (Ours),5,4,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F15_04,F15,4,F15_04_P04,E2,KGMCF (Ours),4,5,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F15_04,F15,4,F15_04_P04,E3,KGMCF (Ours),5,4,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F15_05,F15,5,F15_05_P04,E1,KGMCF (Ours),4,5,4,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F15_05,F15,5,F15_05_P04,E2,KGMCF (Ours),5,5,5,4,5,4.8,No,,Acceptable plan with only minor tuning required.
F15_05,F15,5,F15_05_P04,E3,KGMCF (Ours),5,4,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F16_01,F16,1,F16_01_P04,E1,KGMCF (Ours),4,4,5,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F16_01,F16,1,F16_01_P04,E2,KGMCF (Ours),5,4,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F16_01,F16,1,F16_01_P04,E3,KGMCF (Ours),4,4,5,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F16_02,F16,2,F16_02_P04,E1,KGMCF (Ours),5,4,4,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F16_02,F16,2,F16_02_P04,E2,KGMCF (Ours),5,5,5,4,4,4.6,No,,Acceptable plan with only minor tuning required.
F16_02,F16,2,F16_02_P04,E3,KGMCF (Ours),4,5,5,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F16_03,F16,3,F16_03_P04,E1,KGMCF (Ours),4,3,3,5,5,4,Yes,Obvious manufacturing risk: infeasible tool access or collision/unsafe parameters.,Requires modification before shop-floor use.
F16_03,F16,3,F16_03_P04,E2,KGMCF (Ours),4,3,4,4,3,3.6,No,,Requires modification before shop-floor use.
F16_03,F16,3,F16_03_P04,E3,KGMCF (Ours),5,3,3,3,4,3.6,No,,Requires modification before shop-floor use.
F16_04,F16,4,F16_04_P04,E1,KGMCF (Ours),4,5,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F16_04,F16,4,F16_04_P04,E2,KGMCF (Ours),5,5,4,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F16_04,F16,4,F16_04_P04,E3,KGMCF (Ours),4,4,4,4,5,4.2,No,,Acceptable plan with only minor tuning required.
F16_05,F16,5,F16_05_P04,E1,KGMCF (Ours),5,5,5,5,4,4.8,No,,Acceptable plan with only minor tuning required.
F16_05,F16,5,F16_05_P04,E2,KGMCF (Ours),4,4,4,5,4,4.2,No,,Acceptable plan with only minor tuning required.
F16_05,F16,5,F16_05_P04,E3,KGMCF (Ours),4,5,5,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F17_01,F17,1,F17_01_P04,E1,KGMCF (Ours),5,4,5,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F17_01,F17,1,F17_01_P04,E2,KGMCF (Ours),5,5,4,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F17_01,F17,1,F17_01_P04,E3,KGMCF (Ours),5,4,5,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F17_02,F17,2,F17_02_P04,E1,KGMCF (Ours),5,4,4,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F17_02,F17,2,F17_02_P04,E2,KGMCF (Ours),5,5,4,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F17_02,F17,2,F17_02_P04,E3,KGMCF (Ours),5,5,4,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F17_03,F17,3,F17_03_P04,E1,KGMCF (Ours),5,5,4,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F17_03,F17,3,F17_03_P04,E2,KGMCF (Ours),4,5,5,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F17_03,F17,3,F17_03_P04,E3,KGMCF (Ours),4,4,5,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F17_04,F17,4,F17_04_P04,E1,KGMCF (Ours),4,4,5,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F17_04,F17,4,F17_04_P04,E2,KGMCF (Ours),4,5,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F17_04,F17,4,F17_04_P04,E3,KGMCF (Ours),5,5,4,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F17_05,F17,5,F17_05_P04,E1,KGMCF (Ours),4,4,3,3,4,3.6,Yes,Obvious manufacturing risk: infeasible tool access or collision/unsafe parameters.,Requires modification before shop-floor use.
F17_05,F17,5,F17_05_P04,E2,KGMCF (Ours),3,3,4,4,4,3.6,No,,Requires modification before shop-floor use.
F17_05,F17,5,F17_05_P04,E3,KGMCF (Ours),4,5,3,4,3,3.8,No,,Requires modification before shop-floor use.
F18_01,F18,1,F18_01_P04,E1,KGMCF (Ours),3,4,3,3,3,3.2,No,,Requires modification before shop-floor use.
F18_01,F18,1,F18_01_P04,E2,KGMCF (Ours),4,3,3,3,3,3.2,No,,Requires modification before shop-floor use.
F18_01,F18,1,F18_01_P04,E3,KGMCF (Ours),3,4,4,3,4,3.6,No,,Requires modification before shop-floor use.
F18_02,F18,2,F18_02_P04,E1,KGMCF (Ours),5,4,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F18_02,F18,2,F18_02_P04,E2,KGMCF (Ours),5,4,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F18_02,F18,2,F18_02_P04,E3,KGMCF (Ours),5,5,5,5,4,4.8,No,,Acceptable plan with only minor tuning required.
F18_03,F18,3,F18_03_P04,E1,KGMCF (Ours),4,5,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F18_03,F18,3,F18_03_P04,E2,KGMCF (Ours),5,4,5,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F18_03,F18,3,F18_03_P04,E3,KGMCF (Ours),5,5,5,5,4,4.8,No,,Acceptable plan with only minor tuning required.
F18_04,F18,4,F18_04_P04,E1,KGMCF (Ours),4,4,4,5,4,4.2,No,,Acceptable plan with only minor tuning required.
F18_04,F18,4,F18_04_P04,E2,KGMCF (Ours),5,5,4,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F18_04,F18,4,F18_04_P04,E3,KGMCF (Ours),4,5,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F18_05,F18,5,F18_05_P04,E1,KGMCF (Ours),5,4,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F18_05,F18,5,F18_05_P04,E2,KGMCF (Ours),4,4,5,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F18_05,F18,5,F18_05_P04,E3,KGMCF (Ours),5,5,5,4,4,4.6,No,,Acceptable plan with only minor tuning required.
F19_01,F19,1,F19_01_P04,E1,KGMCF (Ours),5,4,4,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F19_01,F19,1,F19_01_P04,E2,KGMCF (Ours),5,5,4,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F19_01,F19,1,F19_01_P04,E3,KGMCF (Ours),5,4,5,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F19_02,F19,2,F19_02_P04,E1,KGMCF (Ours),5,4,5,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F19_02,F19,2,F19_02_P04,E2,KGMCF (Ours),5,5,4,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F19_02,F19,2,F19_02_P04,E3,KGMCF (Ours),4,5,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F19_03,F19,3,F19_03_P04,E1,KGMCF (Ours),4,5,5,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F19_03,F19,3,F19_03_P04,E2,KGMCF (Ours),4,4,4,5,5,4.4,No,,Acceptable plan with only minor tuning required.
F19_03,F19,3,F19_03_P04,E3,KGMCF (Ours),4,5,5,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F19_04,F19,4,F19_04_P04,E1,KGMCF (Ours),4,4,4,5,5,4.4,No,,Acceptable plan with only minor tuning required.
F19_04,F19,4,F19_04_P04,E2,KGMCF (Ours),4,4,4,5,4,4.2,No,,Acceptable plan with only minor tuning required.
F19_04,F19,4,F19_04_P04,E3,KGMCF (Ours),5,4,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F19_05,F19,5,F19_05_P04,E1,KGMCF (Ours),5,4,5,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F19_05,F19,5,F19_05_P04,E2,KGMCF (Ours),5,4,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F19_05,F19,5,F19_05_P04,E3,KGMCF (Ours),5,5,4,4,4,4.4,No,,Acceptable plan with only minor tuning required.
